Name,Twitter Handle,Total Tweets,Total Retweets,Total followings,Total Followers,User Id,User Verified,User Location,Date of tweet,Tweet id,Tweet Text,Tweet Retweet Status,Tweet Reply To Id
Orest,oldguytalks,492,0,23,15,3528700993,False,,2016-04-05 12:01:11,717321180856905728,@DonaldjTrumpJr #realDonaldTrump #hillaryclinton more offensive shit at https//tco/2UfBp9Luty https//tco/6cn0XGAiHY,False,39344374
Shekinah,Shekina29292890,7092,3,4973,1279,2386773551,False,United States,2016-04-05 11:53:26,717319232141279233,RT @JimVitari Todays the day #WisconsinPrimary only 1 candidate has a path to 1237 thats #realdonaldtrump contested convention RNC choos,False,
Marv Pete,MarvPete,2800,0,108,125,2871637006,False,Crosslake MN ,2016-04-05 11:34:56,717314576069435392,RT @trump2021 #WisconsinPrimary take your country back #realDonaldTrump #OutnumberedFNC #seanhannity https//tco/Um1vPodSTz,False,3957920723
French Jesus,alexumana214,12913,282,2755,893,59995042,False,,2016-04-05 11:32:15,717313901688324098,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Tat2dMom,kimmie99,150023,1,10808,10335,16606038,False,USA,2016-04-05 11:32:01,717313841470636033,Retweeted American Right Now @amrightnow#veterans #Vote2016 #realdonaldTrump Help is incoming https//tco/5p6zSzgigw,False,
Dan Kohrdt,DKohrdt,11742,0,3,124,4541034916,False,,2016-04-05 11:28:25,717312935903813632,Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https//tco/QK2MC9wQjR https//tco/0L7HFZ5R6H,False,
Wm Richard Cordero,bedtx,4384,0,1301,731,2746626150,False,North California,2016-04-05 11:27:59,717312825778044928,#realDonaldTrump#AnnCoulterMany go out 2 step up Some go out 2 step up4 their Souls goal Love 4 all https//tco/CiWsXXeFy0,False,
Phyllis Gail,PhyllisHart16,17674,3,3547,1726,3089040558,False,,2016-04-05 11:27:00,717312580335890432,RT @JimVitari Todays the day #WisconsinPrimary only 1 candidate has a path to 1237 thats #realdonaldtrump contested convention RNC choos,False,
Jim Vitari,JimVitari,5522,3,4200,4988,2897936395,False,"Pittsburgh, PA",2016-04-05 11:19:58,717310808959672321,Todays the day #WisconsinPrimary only 1 candidate has a path to 1237 thats #realdonaldtrump contested convention RNC chooses president,False,
Bugsprayer,Bugsprayertweet,73,0,55,13,701701626046849024,False,"Dublin City, Ireland",2016-04-05 11:13:40,717309221537247232,#realDonaldTrump Theres going to be fireworks at the GOP Convention by the looks of things Nobodys backing down,False,
Rosanne Holt,angrycitzen52,7188,282,1220,566,706175502097227777,False,,2016-04-05 11:11:32,717308687421976576,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Dan Kohrdt,DKohrdt,11742,0,3,124,4541034916,False,,2016-04-05 11:01:16,717306104775053312,Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https//tco/QK2MC9wQjR https//tco/PaxkD2PUuS,False,
E,Railing_red,36899,282,1108,869,2546569084,False,,2016-04-05 10:54:16,717304339614736388,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Bobbi,DavidandBobbi,15558,5,208,495,285081346,False,"Columbia, SC",2016-04-05 10:44:48,717301957279526912,RT @donald_here #Realdonaldtrump Follow The Road #MakeAmericaGreatAgain #TrumpTrain#VoteTrump2016 #Maga #veterans Unite America https/,False,
Dan Kohrdt,DKohrdt,11742,0,3,124,4541034916,False,,2016-04-05 10:32:26,717298847383429120,About war https//tco/QK2MC9wQjR via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https//tco/vgdGzwCarR,False,
Honor Plato,Rusted_Ovum,36148,282,3541,2553,3327937874,False,Living Rent Free In Your Head,2016-04-05 10:21:11,717296015947145216,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Emma Tiia,agriseousorb,1713,282,461,336,3288310379,False,Finland,2016-04-05 10:20:17,717295788687245312,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Bumper Press,BumperPress,112,0,120,50,194260932,False,"Sarasota, Florida",2016-04-05 10:08:13,717292750903836672,#realDonaldTrump #WisconsinPolls Are You Ready 2 Rumble Vote #Trump2016 #Wisconsin Gifts https//tco/qc7bXzv9oX https//tco/AIr4gKYUe3,False,
Donald Trump's Diary,thedonaldsdiary,201,0,1,6,4864044063,False,In Donald Trump's head,2016-04-05 10:05:19,717292023477313536,#RealDonaldTrump staff says not to keep calling Melania hottest piece of ass I ever had What Its a compliment Stupid PC,False,
Dan Kohrdt,DKohrdt,11742,0,3,124,4541034916,False,,2016-04-05 09:36:26,717284755511910400,About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https//tco/QK2MC9wQjR https//tco/TT3fVBpn0L,False,
NSREBEL94,ErinG1994,6048,282,703,340,1928256013,False,,2016-04-05 09:34:30,717284266019790849,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Mary Budesheim,MaryPatriotNews,40429,0,7424,8911,3448846420,False,"Glens Falls, NY",2016-04-05 09:02:58,717276331134857216,https//tco/aBpBSxfcgw VERY IMPORTANT TY #TedCruz 4 #HELP#MarchMadness #VoteDonaldTrump #RealDonaldTrump @AP https//tco/ypg4kaM76x,False,
Dirk Kingston,dirkkingston,392,282,349,106,309451431,False,Los Angeles,2016-04-05 09:01:56,717276072157384705,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Elena la cerci,Elena07617349,125224,282,6469,5890,4098447160,False,,2016-04-05 08:59:16,717275402151010304,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Stephen King Sr,Stephen_King_Sr,650,282,256,329,4481132486,False,,2016-04-05 08:51:55,717273550730690560,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
George S.,geosplace,46087,282,20552,21161,33186312,False,"Massachusetts, USA",2016-04-05 08:49:26,717272926505017344,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Robert Hartmann,HartmannVet79,4390,282,1340,1014,3909983892,False,Texas,2016-04-05 08:47:39,717272478452559872,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
I Am Not The Clone,IAmNotTheClone,5785,0,95,0,1970402894,False,"Hopkins, SC",2016-04-05 08:46:28,717272177972682752,@realDonaldTrump #realDonaldTrump airtime during Border Wars @JusticeNetTV the greatest reaction to #MakeAmericaGreatAgain commercials,False,25073877
Jessie J Reagan,AnotherRenegade,4762,0,1735,327,1942650354,False,"Brentwood, TN",2016-04-05 08:40:18,717270627632087040,#tedcruz #realdonaldtrump #wisconsin #foxnews #megynKelly https//tco/VMPzFiR1Yr,False,
I Am Not The Clone,IAmNotTheClone,5785,0,95,0,1970402894,False,"Hopkins, SC",2016-04-05 08:32:46,717268732129595392,@realDonaldTrump #realDonaldTrump For the greatest reaction to #MakeAmericaGreatAgain commercialsairtime during Border Wars @JusticeNetTV,False,25073877
Dan Kohrdt,DKohrdt,11742,0,3,124,4541034916,False,,2016-04-05 08:12:28,717263621059903489,Trump About You https//tco/QK2MC9wQjR via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https//tco/xNAcyZDmuU,False,
Donald Trump Fans,donald_here,61,5,1421,615,716178360284684288,False,United States,2016-04-05 08:03:44,717261425064943616,#Realdonaldtrump Follow The Road #MakeAmericaGreatAgain #TrumpTrain#VoteTrump2016 #Maga #veterans Unite America https//tco/D8hp8BRw3N,False,
Dan Kohrdt,DKohrdt,11742,0,3,124,4541034916,False,,2016-04-05 08:01:06,717260761303805952,Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https//tco/tg8ym0uXnc,False,
PinkPrincess,PinkPri25886286,3862,1,22,124,715724028447563777,False,,2016-04-05 07:50:11,717258016832094208,RT @Coco1Hunter #realdonaldtrump #WIPrimary https//tco/lRDU8co90m,False,
Trumpinator,Coco1Hunter,20861,1,1671,1001,1512642086,False,Trumpville,2016-04-05 07:46:33,717257099357454336,#realdonaldtrump #WIPrimary https//tco/lRDU8co90m,False,
Dan Kohrdt,DKohrdt,11742,0,3,124,4541034916,False,,2016-04-05 07:44:25,717256565473021952,Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https//tco/QK2MC9wQjR https//tco/D5jdBHKSsI,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-05 07:42:28,717256071526612992,#realdonaldtrump U need a FEMALE VP 2 WIN The numbers will not change enough 2 do the JOB but w/ right choice 4 VP it can B a done deal,False,
Trumpelstiltskin,SpoCat49,5910,282,254,686,3990155837,False,Pacific Northwest  ,2016-04-05 07:38:19,717255028558303234,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
William Lynes MD,wlynesmd,5638,0,9460,10319,177291959,False,Temecula California,2016-04-05 07:30:34,717253079490564096,606 University Lee W Hickok medical mystery with a sudden twist #writetip #realdonaldtrump https//tco/s4UCdIUE8P,False,
robert coatney,shilohrob,1301,0,62,35,84260359,False,hollywood. ca ,2016-04-05 07:30:33,717253076059422720,#realDonaldTrump Brilliant idea to bring Melania Trump into the campaign She and Ivanka will help win over women voters,False,
gbakeji andrew,GbakejiAndrew,11,0,4,2,3224494811,False,,2016-04-05 07:28:43,717252613616635904,#realdonaldtrump i love you donaldyou are my hero,False,
GOP Hypocrisy,GOPHypocrisy,3823,0,335,283,133003531,False,Absolutely Everywhere,2016-04-05 07:25:40,717251846826385408,And this is why Im wishing #realdonaldtrump lots of luck in Wisconsin KS https//tco/qytYzpYr6b,False,
Christie,Fr33d0m4,166,0,911,487,909463099,False,,2016-04-05 07:08:26,717247506845986816,#realdonaldtrump #VoteTrump2016 https//tco/bj5otx5NjF,False,
Gail Gallegos,gailgallegos08,2467,282,112,127,704496769791455232,False,,2016-04-05 07:00:59,717245633552199680,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
William Lynes MD,wlynesmd,5638,0,9460,10319,177291959,False,Temecula California,2016-04-05 07:00:58,717245630641487872,Pirates Scoundrels and Kings an adventure/fantasya touching story of faith #writetip #realdonaldtrump https//tco/s4UCdIUE8P,False,
Walter Callahan,WalterCallahan1,10665,282,1535,1002,4282439188,False,"North Carolina, USA",2016-04-05 06:55:59,717244375181496320,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Right Wing Diva,RightWingDiva2,670,282,899,610,714968903105941504,False,Turd World Mexifornia,2016-04-05 06:52:34,717243513860071424,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
StopTheMadness,ImmoralReport,193182,3,5421,5742,3376927462,False,,2016-04-05 06:50:37,717243023826923520,RT @NYBRUISER #ChooseCruz #STOPTHEMADNESS #RealDonaldTrump #AlwaysTrump #LyingCruz #TCOT #DonaldJTrumpJr #IvankaTrump #NYPrimary https//t,False,
Robert Inks,TAGOS22,38450,3,8496,8468,28239343,False,"baytown, texas",2016-04-05 06:50:31,717242998640095234,RT @RiseToAmerica #CNN #BenStein says #realDonaldTrumps comments bouncing off the moon Where does he get this stuff Exactly #NeverTrump,False,
Laura Edstrom-Smith,StlMagnolia1,18028,3,706,1099,3537940462,False,West Palm Beach Flordia ,2016-04-05 06:49:30,717242743416815616,RT @NYBRUISER #ChooseCruz #STOPTHEMADNESS #RealDonaldTrump #AlwaysTrump #LyingCruz #TCOT #DonaldJTrumpJr #IvankaTrump #NYPrimary https//t,False,
Dan Kohrdt,DKohrdt,11742,0,3,124,4541034916,False,,2016-04-05 06:48:26,717242476554285056,Trump About You https//tco/QK2MC9wQjR via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https//tco/h7ko4qPoaK,False,
BERNADETTE ANDERSON,NYBRUISER,4350,3,46,74,703075064514682880,False,,2016-04-05 06:44:58,717241604382310400,#ChooseCruz #STOPTHEMADNESS #RealDonaldTrump #AlwaysTrump #LyingCruz #TCOT #DonaldJTrumpJr #IvankaTrump #NYPrimary https//tco/6C0IjiDK2Z,False,
Genette Gary,GenetteGary,5885,282,227,317,3260516935,False,Oklahoma,2016-04-05 06:43:56,717241341713846273,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
oceanbeachbum,troposphr,34813,282,210,456,81203003,False,troposphere,2016-04-05 06:42:40,717241023752056832,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
reason2sense,reason2sense,5252,282,475,310,707355643959586816,False,,2016-04-05 06:37:13,717239654399873024,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Sgt Lambert,wraithvenge,49857,282,573,2212,436360631,False,Classified,2016-04-05 06:35:45,717239282864414720,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
J Carney,AZjbc,16490,282,1508,983,193414964,False,arizona,2016-04-05 06:32:43,717238519639347201,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
James,N05tr4d4mu5,16586,282,4991,1803,3391539717,False,99.9% Muslims peaceful?⬇Watch⬇,2016-04-05 06:32:24,717238438643286020,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Barbara Platt,blp3,69949,282,18475,22306,14189931,False,NC,2016-04-05 06:31:19,717238165917016064,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
William Lynes MD,wlynesmd,5638,0,9460,10319,177291959,False,Temecula California,2016-04-05 06:30:27,717237951663632384,Luger Rounds curious medical mystery with a twist #writetip #realdonaldtrump https//tco/s4UCdIUE8P,False,
Mom for Trump,StacyBrewer18,497,282,877,572,706189400829513728,False,"Cleveland, OH",2016-04-05 06:28:25,717237436934451200,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
No Libs Zone,NoLibsZone,16899,282,12086,11561,1191779618,False,TrumpCampaign-SouthernCommand,2016-04-05 06:25:39,717236741330087937,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
 Da Mama ,PDN_Spring,11406,282,2209,2640,3321777673,False,,2016-04-05 06:23:50,717236284536782849,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Edmond Estrada,Edmond_Estrada,12186,282,1060,1036,2954362544,False,,2016-04-05 06:22:39,717235986598469632,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
fenrir,fenrir_oath,87,282,71,24,712063566182899712,False,USA,2016-04-05 06:21:43,717235750677426176,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
It's a Freak Country,FreakCountry16,2992,0,609,164,3246529033,False,,2016-04-05 06:19:26,717235176930062337,Watching #MegynKelly interview #LyinTed She put her chips on him to spite #realDonaldTrump but its quite obvious she does not like him,False,
Celine,CosmicFuhrer,4270,282,310,217,4065200473,False,,2016-04-05 06:18:16,717234885535080449,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Michael T Wilson,michaelwilson99,1054,282,269,83,363992343,False,United States,2016-04-05 06:15:46,717234253373767680,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Primeau Photography,RabeccaPrimeau,2503,2,1121,371,44624792,False,Michigan,2016-04-05 06:12:40,717233476089548800,RT @Barb4Trump317 WISCONSIN POLLS MEDIA LIES video #realdonaldtrump #trump2016 #WisconsinTrump #LyinTed https//tco/iSzcLZKqAf htt,False,
Larry McElhiney,LarryMcelhiney,7783,282,59,209,4306318573,False,,2016-04-05 06:05:14,717231605128040449,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Eduardo Sanchez,EdSanchez_1976,8754,282,395,342,3300818628,False,"Agoura Hills, CA",2016-04-05 06:04:31,717231423065886720,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 06:04:10,717231335719436288,#realDonaldTrump u claim to be good at math Watch this https//tco/hG43pjgMYp,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 06:03:40,717231209428959232,#realDonaldTrump only an idiot would believe your budget math https//tco/hG43pjgMYp,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 06:03:10,717231083549552641,#realDonaldTrump the liar accuses others of lying Whats this budget math then https//tco/hG43pjgMYp lies,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 06:01:51,717230751708745728,#realDonaldTrump is a liar jobs R not coming back unless US workers will work 4 chinese wageswhich they wont So whats ur secret plan,False,
William Lynes MD,wlynesmd,5638,0,9460,10319,177291959,False,Temecula California,2016-04-05 06:00:51,717230498523709440,For all your medical mysteries and any fiction turn to https//tco/bjW50RMKU7 #writetip #realdonaldtrump https//tco/s4UCdJcf0n,False,
bubbles,MelindaGeldner,2404,282,599,310,3407557853,False,"Michigan, USA",2016-04-05 05:54:27,717228889609793536,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Waves Rider,i_mokoli,925,282,799,473,707036972804517888,False,,2016-04-05 05:53:43,717228703667892224,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Vendetta,Vendetta92429,9169,282,1369,841,318001410,False,Houston,2016-04-05 05:53:27,717228637469147137,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
julio,julioatorres971,2481,282,106,59,3035179209,False,,2016-04-05 05:48:38,717227426774925312,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:48:27,717227378351562752,#realDonaldTrump check out your moronic budget math https//tco/hG43piZbzP,False,
Christopher Copland,PopulationWatch,7035,282,402,772,1447743788,False,The Planet of The Apes,2016-04-05 05:48:10,717227309992960000,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Students4TrumpOahu,Studs4TrumpOahu,988,282,599,405,708869171015069696,False,"Oahu, Hawaii, USA",2016-04-05 05:47:32,717227148939923457,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:47:13,717227071706161152,#realDonaldTrump you actually accused Michelle Fields of assault on Hannity Then file the charge asshole liar,False,
EpicOverKill,Epic_OverKill,277,282,245,75,3255069311,False,,2016-04-05 05:46:38,717226924360253440,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Mr Charlie Holmes,MrCharlieHolme2,5132,282,3327,1565,705447318602907648,False,,2016-04-05 05:46:06,717226788200521729,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
simone richardson,seeraphina,751,282,46,96,52874873,False,"Clearwater, FL",2016-04-05 05:45:59,717226760245358592,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:45:37,717226667220017152,#realDonaldTrump if u werent so dangerous and had so many fools following you you would be pathetic,False,
Gravantus,Gravantus,2661,282,0,181,1687548517,False,,2016-04-05 05:45:16,717226577788964865,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:44:54,717226485225021440,#realDonaldTrump media hasnt even started on U &amp ur already whining Theyre giving U a pass bcs they want ur nomination U cant beat HRC,False,
My Kid Zak,streetcafe,614,282,316,156,55398808,False,The Friendly Midwest,2016-04-05 05:44:35,717226407026237440,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Sean Smith,seansmith737,7417,282,19,288,983437124,False,,2016-04-05 05:44:26,717226371206918144,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Tim Steve,TimSteve357,8271,282,1206,652,4052958852,False,,2016-04-05 05:44:05,717226282887458816,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Civ Silas #NeverCuck,Civis_Silas,19781,282,908,1217,3234488267,False,Some backwards place,2016-04-05 05:44:04,717226277636333568,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Albert Reichmann,AlbertReichmann,5670,282,320,315,4899236663,False,"Boston, Massachusetts",2016-04-05 05:43:49,717226215371767808,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
cosscomm,cosscomm,518,282,1067,173,16042058,False,"Kalamazoo, MI",2016-04-05 05:43:49,717226212041424896,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
Ricky Vaughn,Ricky_Vaughn99,140480,282,1441,24338,2288462990,False,,2016-04-05 05:42:54,717225984660004865,RT @rafshmatko #DonaldTrump #RealDonaldTrump #MakeAmericaGreatAgain #TrumpTrain #Trump #TrumpForPresident #USA #Art #TrumpVote https//tc,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:42:44,717225943094444033,#realDonaldTrump U promised to pay for his damages and then abandoned your angry mobster You lied to everyone Lying liar,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:41:08,717225539522535424,#realDonaldTrump u were disturbed child &amp your a profoundly disturbed adultpunch him in the face get em out on a stretcher,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:38:48,717224952299188224,#realDonaldTrump youre a pathological liar narcissistic moron borderline hypo maniac,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:37:33,717224638430883840,#realDonaldTrump when u were thrown out of school at age 13 &amp put it in military academy wasnt it for bullying Leopard spots dont change,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:35:06,717224019922132992,#realDonaldTrump hello Donald theres no money in trading energy the world is a wash in fossil fuel youre an idiot,False,
BERNADETTE ANDERSON,NYBRUISER,4350,0,46,74,703075064514682880,False,,2016-04-05 05:34:13,717223798517444609,#TEDCRUZ is a pathological LIAR and #PaulRyan is a here kitty kitty VOTE TRUMP #ChooseCruz #RealDonaldTrump #wip https//tco/BZ124SHAPx,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:30:53,717222957848924160,#realDonaldTrump so Donald Trumps gonna bring the jobs back and stop the job losses still didnt say how,False,
William Lynes MD,wlynesmd,5638,0,9460,10319,177291959,False,Temecula California,2016-04-05 05:30:24,717222838222983168,Another Lee W Hickok medical mystery 606 University a lethal mystery #writetip #realdonaldtrump https//tco/s4UCdJcf0n,False,
BERNADETTE ANDERSON,NYBRUISER,4350,0,46,74,703075064514682880,False,,2016-04-05 05:27:20,717222065749647360,Ultimate POWER is the LOVE and RESPECT of the PEOPLE That is DONALD TRUMP #RealDonaldTrump #WIPrimary #Madison #Greenbay #Milwaukee #MAGA,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:26:49,717221934665240577,#realDonaldTrump hey asshole Donald youre an asshole online polls are not scientific you schmuck,False,
JBF,jBfieldman,3679,0,34,24,893315377,False,,2016-04-05 05:25:13,717221532750090240,#realDonaldTrump never heard such an asshole in my life as you are,False,
BERNADETTE ANDERSON,NYBRUISER,4350,1,46,74,703075064514682880,False,,2016-04-05 05:23:10,717221015835779073,#WisconsinPrimary #wip #wipolitics #TedCruz #ChooseCruz #NeverCruz #TCOT #RealDonaldTrump #MelaniaTrump #NYPrimary https//tco/0nhpydyaxy,False,
