Name,Twitter Handle,Total Tweet,Total Following,Tolat Followers,UserID,User Verified,User Location,User Description,Date of Tweet,Tweet ID,Tweet Text,Tweet_Lang,Tweet Source,Tweet ReTweet Status,Tweet  Reply To Name,Tweet  Reply To ID
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-30 11:04:48,869509894688387072,Russian officials must be laughing at the U.S. &amp; how a lame excuse for why the Dems lost the election has taken over the Fake News.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-30 13:59:28,869553853750013953,"The U.S. Senate should switch to 51 votes, immediately, and get Healthcare and TAX CUTS approved, fast and easy. Dems would do it, no doubt!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-30 14:00:50,869554194658844673,RT @Scavino45: President Trump pays respects and  delivers #MemorialDay remarks at Arlington National Cemetery. https://t.co/D5rl948J6u,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-30 14:01:16,869554306806157312,"RT @foxandfriends: Jared Kushner didn't suggest Russian communications channel in meeting, source says https://t.co/nF6bM1FEt1",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-31 10:09:22,869858333477523458,"Who can figure out the true meaning of ""covfefe"" ???  Enjoy!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-31 10:37:42,869865463584620544,"So now it is reported that the Democrats, who have excoriated Carter Page about Russia, don't want him to testify. He blows away their....",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-31 10:45:27,869867413776601088,"...case against him &amp; now wants to clear his name by showing ""the false or misleading testimony by James Comey, John Brennan..."" Witch Hunt!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-31 11:14:48,869874798087819264,"Kathy Griffin should be ashamed of herself. My children, especially my 11 year old son, Barron, are having a hard time with this. Sick!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-31 13:05:14,869902591005741056,"Hopefully Republican Senators, good people all, can quickly get together and pass a new (repeal &amp; replace) HEALTHCARE bill. Add saved $'s.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-31 13:08:41,869903459511918592,I will be announcing my decision on the Paris Accord over the next few days. MAKE AMERICA GREAT AGAIN!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-05-31 20:04:45,870008165827575808,"We traveled the world to strengthen long-standing alliances, and to form new partnerships. See more at:… https://t.co/FT4kyPoAl0",en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-01 01:05:17,870083798981111808,"I will be announcing my decision on Paris Accord, Thursday at 3:00 P.M.  The White House Rose Garden.  MAKE AMERICA GREAT AGAIN!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-01 11:05:21,870234811616677889,"The big story is the ""unmasking and surveillance"" of people that took place during the Obama Administration.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-02 01:00:35,870445001125355522,MAKE AMERICA GREAT AGAIN!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-02 10:08:24,870582867084050432,RT @foxandfriends: Wall Street hits record highs after Trump pulls out of Climate pact https://t.co/PDmwj13Lus,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-02 10:31:03,870588565595578370,"RT @VP: Our President is choosing to put American jobs, American consumers, American energy, and American industry first. https://t.co/y2Op…",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-02 10:32:10,870588844793581569,RT @Jim_Jordan: President Trump did the right thing by withdrawing us from Paris treaty - it would hurt American companies and American wor…,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-02 10:32:39,870588968475275264,RT @GOPLeader: .@POTUS made the right call in leaving a deal that would have put an unnecessary burden on the United States. https://t.co/q…,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-02 10:33:37,870589212978032640,RT @Reince45: Promise kept. @POTUS exits flawed #ParisAccord to seek better deal for U.S. workers &amp; economy. This WH will always put #Ameri…,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-02 10:34:42,870589482675916800,RT @LindseyGrahamSC: I support President Trump’s desire to re-enter the Paris Accord after the agreement becomes a better deal for America…,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-03 23:01:54,871139911298101248,RT @DRUDGE_REPORT: Fears of new terror attack after van 'mows down 20 people' on London Bridge...,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-03 23:17:13,871143765473406976,"We need to be smart, vigilant and tough. We need the courts to give us back our rights. We need the Travel Ban as an extra level of safety!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-03 23:24:45,871145660036378624,"Whatever the United States can do to help out in London and the U. K., we will be there - WE ARE WITH YOU. GOD BLESS!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-04 11:19:47,871325606901895168,We must stop being politically correct and get down to the business of security for our people. If we don't get smart it will only get worse,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-04 11:31:00,871328428963901440,"At least 7 dead and 48 wounded in terror attack and Mayor of London says there is ""no reason to be alarmed!""",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-04 11:43:30,871331574649901056,Do you notice we are not having a gun debate right now? That's because they used knives and a truck!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-05 10:25:02,871674214356484096,"People, the lawyers and the courts can call it whatever they want, but I am calling it what we need and what it is, a TRAVEL BAN!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-05 10:29:08,871675245043888128,"The Justice Dept. should have stayed with the original Travel Ban, not the watered down, politically correct version they submitted to S.C.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-05 10:37:59,871677472202477568,The Justice Dept. should ask for an expedited hearing of the watered down Travel Ban before the Supreme Court - &amp; seek much tougher version!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-05 10:44:18,871679061847879682,In any event we are EXTREME VETTING people coming into the U.S. in order to help keep our country safe. The courts are slow and political!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-05 13:35:00,871722020278587393,".@foxandfriends  Dems are taking forever to approve my people, including Ambassadors. They are nothing but OBSTRUCTIONISTS! Want approvals.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-05 13:49:56,871725780535062528,"Pathetic excuse by London Mayor Sadiq Khan who had to think fast on his ""no reason to be alarmed"" statement. MSM is working hard to sell it!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 01:20:17,871899511525961728,"That's right, we need a TRAVEL BAN for certain DANGEROUS countries, not some politically correct term that won't help us protect our people!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 10:41:25,872040726120550404,RT @foxandfriends: Sen. Ted Cruz: Trump's air traffic control plan is a 'win-win' for Democrats and Republicans https://t.co/TsggUEfOO2,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 10:43:17,872041195618349056,"RT @foxandfriends: FOX NEWS ALERT: ISIS claims responsibility for hostage siege in Melbourne, Australia that killed 1 person and injured 3…",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 10:51:39,872043300949295104,Big meeting today with Republican leadership concerning Tax Cuts and Healthcare. We are all pushing hard - must get it right!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 11:58:00,872059997429022722,The FAKE MSM is working so hard trying to get me not to use Social Media. They hate that I can get the honest and unfiltered message out.,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 12:06:35,872062159789985792,During my recent trip to the Middle East I stated that there can no longer be funding of Radical Ideology. Leaders pointed to Qatar - look!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 12:15:36,872064426568036353,"Sorry folks, but if I would have relied on the Fake News of CNN, NBC, ABC, CBS, washpost or nytimes, I would have had ZERO chance winning WH",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 13:36:50,872084870620520448,So good to see the Saudi Arabia visit with the King and 50 countries already paying off. They said they would take a hard line on funding...,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 13:44:55,872086906804240384,"...extremism, and all reference was pointing to Qatar. Perhaps this will be the beginning of the end to the horror of terrorism!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-06 17:47:33,872147965451882496,Today we remember the courage and bravery of our troops that stormed the beaches of Normandy 73 years ago. #DDay… https://t.co/zhR24dMzYB,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-07 00:06:50,872243414930264065,"Great meeting with @HouseGOP and @SenateGOP leaders, including @SpeakerRyan, @SenateMajLdr, @GOPLeader, @JohnCornyn… https://t.co/G03W8CEtCS",en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-07 11:44:37,872419018799550464,"I will be nominating Christopher A. Wray, a man of impeccable credentials, to be the new Director of the FBI. Details to follow.",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-07 12:17:13,872427222392504320,"Getting ready to leave for Cincinnati, in the GREAT STATE of OHIO, to meet with ObamaCare victims and talk Healthcare &amp; also Infrastructure!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-09 10:10:37,873120139222306817,"Despite so many false statements and lies, total and complete vindication...and WOW, Comey is a leaker!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-09 10:54:43,873131235614347264,Great reporting by @foxandfriends and so many others. Thank you!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-09 14:10:33,873180518493429765,RT @AlanDersh: We should stop talking about obstruction of justice. No plausible case. We must distinguish crimes from pol sins https://t.c…,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-09 14:22:00,873183401620230144,Congratulations to Jeb Hensarling &amp; Republicans on successful House vote to repeal major parts of the 2010 Dodd-Frank financial law. GROWTH!,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-09 18:28:41,873245481488535554,"An honor to join the @FaithandFreedom Coalition yesterday. In America, we don't worship government. We worship God.… https://t.co/1ds8BrzUQe",en,Twitter Web Client,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-09 18:48:54,873250570508922880,A great honor to host and welcome leaders from around America to the @WhiteHouse Infrastructure Summit.… https://t.co/5f6cN3HboQ,en,Twitter Web Client,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-09 22:52:23,873311842956914688,"It is time to rebuild OUR country, to bring back OUR jobs, to restore OUR dreams, &amp; yes, to put #AmericaFirst! TY O… https://t.co/2b2bXwxGkA",en,Twitter Web Client,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-10 01:38:15,873353586025132038,"Time to start building in our country, with American workers &amp; with American iron, aluminum &amp; steel. It is time to… https://t.co/rGZCRyeCMZ",en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-10 20:52:00,873643935993708544,America is going to build again. Under budget and ahead of schedule. Time to put #AmericaFirst! #InfrastructureWeek… https://t.co/D5TbbjXcN3,en,Twitter Ads,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-11 12:22:20,873878061778907137,The #FakeNews MSM doesn't report the great economic news since Election Day. #DOW up 16%. #NASDAQ up 19.5%. Drilling &amp; energy sector...,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-11 12:23:01,873878232264822784,"...way up. Regulations way down. 600,000+ new jobs added. Unemployment down to 4.3%. Business and economic enthusiasm way up- record levels!",en,Twitter for iPhone,False,realDonaldTrump,25073877
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-11 12:29:46,873879934040780801,I believe the James Comey leaks will be far more prevalent than anyone ever thought possible. Totally illegal? Very 'cowardly!',en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-11 12:49:00,873884774041079808,"The Democrats have no message,  not on economics, not on taxes,  not on jobs, not on failing #Obamacare. They are only OBSTRUCTIONISTS!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-12 02:02:23,874084433460154368,"My daughter, Ivanka, will be on @foxandfriends tomorrow morning. Enjoy!",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-12 02:07:30,874085723762286592,"RT @foxandfriends: ""Yesterday's hearings provided zero evidence of collusion between our campaign and the Russians because there wasn't any…",en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-12 02:09:10,874086142425083904,RT @foxandfriends: .@GeraldoRivera: Chances of impeachment went from 3% to 0% with Comey's testimony https://t.co/kfeXKdpJGe,en,Twitter for iPhone,False,,
Donald J. Trump,realDonaldTrump,35036,45,32080663,25073877,True,"Washington, DC",45th President of the United States of America,2017-06-12 02:14:29,874087477807599616,"Great numbers on the economy. All of our work, including the passage of many bills &amp; regulation killing Executive Orders, now kicking in!",en,Twitter for iPhone,False,,
